w,book,chapter,verse,orig,lex,strong,freq
131528,1Rois,10,12,נִרְאָ֔ה,רָאָה,H7200,1300.0
131529,1Rois,10,12,עַ֖ד,עַד,H5704,1261.0
131530,1Rois,10,12,הַיּ֥וֹם,יוֹם,H3117,2306.0
131531,1Rois,10,12,הַזֶּֽה׃,זֶה,H2088,1179.0
131532,1Rois,10,13,וְהַמֶּ֨לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131533,1Rois,10,13,שְׁלֹמֹ֜ה,שְׁלֹמֹה,H8010,293.0
131534,1Rois,10,13,נָתַ֣ן,נָתַן,H5414,2011.0
131535,1Rois,10,13,לְמַֽלְכַּת־,מַלְכָּה,H4436,35.0
131536,1Rois,10,13,שְׁבָ֗א,שְׁבָא,H7614,23.0
131537,1Rois,10,13,אֶת־,אֵת,H0853,10946.0
131538,1Rois,10,13,כָּל־,כֹּל,H3605,5415.0
131539,1Rois,10,13,חֶפְצָהּ֙,חֵ֫פֶץ,H2656,39.0
131540,1Rois,10,13,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499.0
131541,1Rois,10,13,שָׁאָ֔לָה,שָׁאַל,H7592,173.0
131542,1Rois,10,13,מִלְּבַד֙,בַּד,H0905,200.0
131543,1Rois,10,13,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499.0
131544,1Rois,10,13,נָֽתַן־,נָתַן,H5414,2011.0
131545,1Rois,10,13,לָ֔הּ,,H9034,490.0
131546,1Rois,10,13,כְּיַ֖ד,יָד,H3027,1619.0
131547,1Rois,10,13,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131548,1Rois,10,13,שְׁלֹמֹ֑ה,שְׁלֹמֹה,H8010,293.0
131549,1Rois,10,13,וַתֵּ֛פֶן,פָּנָה,H6437,135.0
131550,1Rois,10,13,וַתֵּ֥לֶךְ,הָלַךְ,H1980,1549.0
131551,1Rois,10,13,לְאַרְצָ֖הּ,אֶ֫רֶץ,H0776,2504.0
131552,1Rois,10,13,הִ֥יא,הוּא,H1931,1878.0
131553,1Rois,10,13,וַעֲבָדֶֽיהָ׃ ס,עֶ֫בֶד,H5650,801.0
131554,1Rois,10,14,וַֽיְהִי֙,הָיָה,H1961,3562.0
131555,1Rois,10,14,מִשְׁקַ֣ל,מִשְׁקָל,H4948,49.0
131556,1Rois,10,14,הַזָּהָ֔ב,זָהָב,H2091,389.0
131557,1Rois,10,14,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
131558,1Rois,10,14,בָּ֥א,בּוֹא,H0935,2572.0
131559,1Rois,10,14,לִשְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
131560,1Rois,10,14,בְּשָׁנָ֣ה,שָׁנָה,H8141,877.0
131561,1Rois,10,14,אֶחָ֑ת,אֶחָד,H0259,971.0
131562,1Rois,10,14,שֵׁ֥שׁ,שֵׁשׁ,H8337,216.0
131563,1Rois,10,14,מֵא֛וֹת,מֵאָה,H3967,581.0
131564,1Rois,10,14,שִׁשִּׁ֥ים,שִׁשִּׁים,H8346,59.0
131565,1Rois,10,14,וָשֵׁ֖שׁ,שֵׁשׁ,H8337,216.0
131566,1Rois,10,14,כִּכַּ֥ר,כִּכָּר,H3603,68.0
131567,1Rois,10,14,זָהָֽב׃,זָהָב,H2091,389.0
131568,1Rois,10,15,לְבַד֙,בַּד,H0905,200.0
131569,1Rois,10,15,מֵאַנְשֵׁ֣י,אֱנוֹשׁ,H0582,566.0
131570,1Rois,10,15,הַתָּרִ֔ים,תּוּר,H8446,24.0
131571,1Rois,10,15,וּמִסְחַ֖ר,מִסְחָר,H4536,1.0
131572,1Rois,10,15,הָרֹכְלִ֑ים,רָכַל,H7402,17.0
131573,1Rois,10,15,וְכָל־,כֹּל,H3605,5415.0
131574,1Rois,10,15,מַלְכֵ֥י,מֶ֫לֶךְ,H4428,2526.0
131575,1Rois,10,15,הָעֶ֖רֶב,עֲרָב,H6152,6.0
131576,1Rois,10,15,וּפַח֥וֹת,פֶּחָה,H6346,28.0
131577,1Rois,10,15,הָאָֽרֶץ׃,אֶ֫רֶץ,H0776,2504.0
131578,1Rois,10,16,וַיַּ֨עַשׂ,עָשָׂה,H6213,2629.0
131579,1Rois,10,16,הַמֶּ֧לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131580,1Rois,10,16,שְׁלֹמֹ֛ה,שְׁלֹמֹה,H8010,293.0
131581,1Rois,10,16,מָאתַ֥יִם,מֵאָה,H3967,581.0
131582,1Rois,10,16,צִנָּ֖ה,צִנָּה,H6793,22.0
131583,1Rois,10,16,זָהָ֣ב,זָהָב,H2091,389.0
131584,1Rois,10,16,שָׁח֑וּט,שָׁחוּט,H7820,5.0
131585,1Rois,10,16,שֵׁשׁ־,שֵׁשׁ,H8337,216.0
131586,1Rois,10,16,מֵא֣וֹת,מֵאָה,H3967,581.0
131587,1Rois,10,16,זָהָ֔ב,זָהָב,H2091,389.0
131588,1Rois,10,16,יַעֲלֶ֖ה,עָלָה,H5927,890.0
131589,1Rois,10,16,עַל־,עַל,H5921,5774.0
131590,1Rois,10,16,הַצִּנָּ֥ה,צִנָּה,H6793,22.0
131591,1Rois,10,16,הָאֶחָֽת׃,אֶחָד,H0259,971.0
131592,1Rois,10,17,וּשְׁלֹשׁ־,שָׁלֹשׁ,H7969,432.0
131593,1Rois,10,17,מֵא֤וֹת,מֵאָה,H3967,581.0
131594,1Rois,10,17,מָֽגִנִּים֙,מָגֵן,H4043,63.0
131595,1Rois,10,17,זָהָ֣ב,זָהָב,H2091,389.0
131596,1Rois,10,17,שָׁח֔וּט,שָׁחוּט,H7820,5.0
131597,1Rois,10,17,שְׁלֹ֤שֶׁת,שָׁלֹשׁ,H7969,432.0
131598,1Rois,10,17,מָנִים֙,מָנֶה,H4488,5.0
131599,1Rois,10,17,זָהָ֔ב,זָהָב,H2091,389.0
131600,1Rois,10,17,יַעֲלֶ֖ה,עָלָה,H5927,890.0
131601,1Rois,10,17,עַל־,עַל,H5921,5774.0
131602,1Rois,10,17,הַמָּגֵ֣ן,מָגֵן,H4043,63.0
131603,1Rois,10,17,הָאֶחָ֑ת,אֶחָד,H0259,971.0
131604,1Rois,10,17,וַיִּתְּנֵ֣ם,נָתַן,H5414,2011.0
131605,1Rois,10,17,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131606,1Rois,10,17,בֵּ֖ית,בַּ֫יִת,H1004,2049.0
131607,1Rois,10,17,יַ֥עַר,יַ֫עַר,H3293,59.0
131608,1Rois,10,17,הַלְּבָנֽוֹן׃ פ,לְבָנוֹן,H3844,71.0
131609,1Rois,10,18,וַיַּ֧עַשׂ,עָשָׂה,H6213,2629.0
131610,1Rois,10,18,הַמֶּ֛לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131611,1Rois,10,18,כִּסֵּא־,כִּסֵּא,H3678,135.0
131612,1Rois,10,18,שֵׁ֖ן,שֵׁן,H8127,55.0
131613,1Rois,10,18,גָּד֑וֹל,גַּל,H1419,526.0
131614,1Rois,10,18,וַיְצַפֵּ֖הוּ,צָפָה,H6823,47.0
131615,1Rois,10,18,זָהָ֥ב,זָהָב,H2091,389.0
131616,1Rois,10,18,מוּפָֽז׃,פָּזַז,H6338,1.0
131617,1Rois,10,19,שֵׁ֧שׁ,שֵׁשׁ,H8337,216.0
131618,1Rois,10,19,מַעֲל֣וֹת,מַעֲלָה,H4609,47.0
131619,1Rois,10,19,לַכִּסֵּ֗ה,כִּסֵּא,H3678,135.0
131620,1Rois,10,19,וְרֹאשׁ־,רֹאשׁ,H7218,600.0
131621,1Rois,10,19,עָגֹ֤ל,עָגֹל,H5696,6.0
131622,1Rois,10,19,לַכִּסֵּה֙,כִּסֵּא,H3678,135.0
131623,1Rois,10,19,מֵאַֽחֲרָ֔יו,אַחַר,H0310,716.0
131624,1Rois,10,19,וְיָדֹ֛ת,יָד,H3027,1619.0
131625,1Rois,10,19,מִזֶּ֥ה,זֶה,H2088,1179.0
131626,1Rois,10,19,וּמִזֶּ֖ה,זֶה,H2088,1179.0
131627,1Rois,10,19,אֶל־,אֶל,H0413,5515.0
131628,1Rois,10,19,מְק֣וֹם,מָקוֹם,H4725,401.0
131629,1Rois,10,19,הַשָּׁ֑בֶת,שֶׁ֫בֶת,H7675,6.0
131630,1Rois,10,19,וּשְׁנַ֣יִם,שְׁנַ֫יִם,H8147,769.0
131631,1Rois,10,19,אֲרָי֔וֹת,אֲרִי,H0738,80.0
131632,1Rois,10,19,עֹמְדִ֖ים,עָמַד,H5975,521.0
131633,1Rois,10,19,אֵ֥צֶל,אֵ֫צֶל,H0681,61.0
131634,1Rois,10,19,הַיָּדֽוֹת׃,יָד,H3027,1619.0
131635,1Rois,10,20,וּשְׁנֵ֧ים,שְׁנַ֫יִם,H8147,769.0
131636,1Rois,10,20,עָשָׂ֣ר,עָשָׂר,H6240,339.0
131637,1Rois,10,20,אֲרָיִ֗ים,אֲרִי,H0738,80.0
131638,1Rois,10,20,עֹמְדִ֥ים,עָמַד,H5975,521.0
131639,1Rois,10,20,שָׁ֛ם,שָׁם,H8033,834.0
131640,1Rois,10,20,עַל־,עַל,H5921,5774.0
131641,1Rois,10,20,שֵׁ֥שׁ,שֵׁשׁ,H8337,216.0
131642,1Rois,10,20,הַֽמַּעֲל֖וֹת,מַעֲלָה,H4609,47.0
131643,1Rois,10,20,מִזֶּ֣ה,זֶה,H2088,1179.0
131644,1Rois,10,20,וּמִזֶּ֑ה,זֶה,H2088,1179.0
131645,1Rois,10,20,לֹֽא־,לֹא,H3808,5170.0
131646,1Rois,10,20,נַעֲשָׂ֥ה,עָשָׂה,H6213,2629.0
131647,1Rois,10,20,כֵ֖ן,כֵּן,H3651,765.0
131648,1Rois,10,20,לְכָל־,כֹּל,H3605,5415.0
131649,1Rois,10,20,מַמְלָכֽוֹת׃,מַמְלָכָה,H4467,117.0
131650,1Rois,10,21,וְ֠כֹל,כֹּל,H3605,5415.0
131651,1Rois,10,21,כְּלֵ֞י,כְּלִי,H3627,325.0
131652,1Rois,10,21,מַשְׁקֵ֨ה,מַשְׁקֶה,H4945,19.0
131653,1Rois,10,21,הַמֶּ֤לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131654,1Rois,10,21,שְׁלֹמֹה֙,שְׁלֹמֹה,H8010,293.0
131655,1Rois,10,21,זָהָ֔ב,זָהָב,H2091,389.0
131656,1Rois,10,21,וְכֹ֗ל,כֹּל,H3605,5415.0
131657,1Rois,10,21,כְּלֵ֛י,כְּלִי,H3627,325.0
131658,1Rois,10,21,בֵּֽית־,בַּ֫יִת,H1004,2049.0
131659,1Rois,10,21,יַ֥עַר,יַ֫עַר,H3293,59.0
131660,1Rois,10,21,הַלְּבָנ֖וֹן,לְבָנוֹן,H3844,71.0
131661,1Rois,10,21,זָהָ֣ב,זָהָב,H2091,389.0
131662,1Rois,10,21,סָג֑וּר,סָגַר,H5462,91.0
131663,1Rois,10,21,אֵ֣ין,אַ֫יִן,H0369,789.0
131664,1Rois,10,21,כֶּ֗סֶף,כֶּ֫סֶף,H3701,403.0
131665,1Rois,10,21,לֹ֥א,לֹא,H3808,5170.0
131666,1Rois,10,21,נֶחְשָׁ֛ב,חָשַׁב,H2803,124.0
131667,1Rois,10,21,בִּימֵ֥י,יוֹם,H3117,2306.0
131668,1Rois,10,21,שְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
131669,1Rois,10,21,לִמְאֽוּמָה׃,מְא֫וּמָה,H3972,32.0
131670,1Rois,10,22,כִּי֩,כִּי,H3588,4483.0
131671,1Rois,10,22,אֳנִ֨י,אֳנִי,H0590,7.0
131672,1Rois,10,22,תַרְשִׁ֤ישׁ,תַּרְשִׁישׁ,H8659,28.0
131673,1Rois,10,22,לַמֶּ֙לֶךְ֙,מֶ֫לֶךְ,H4428,2526.0
131674,1Rois,10,22,בַּיָּ֔ם,יָם,H3220,396.0
131675,1Rois,10,22,עִ֖ם,עִם,H5973,1052.0
131676,1Rois,10,22,אֳנִ֣י,אֳנִי,H0590,7.0
131677,1Rois,10,22,חִירָ֑ם,חִירָם,H2438,22.0
131678,1Rois,10,22,אַחַת֩,אֶחָד,H0259,971.0
131679,1Rois,10,22,לְשָׁלֹ֨שׁ,שָׁלֹשׁ,H7969,432.0
131680,1Rois,10,22,שָׁנִ֜ים,שָׁנָה,H8141,877.0
131681,1Rois,10,22,תָּב֣וֹא׀,בּוֹא,H0935,2572.0
131682,1Rois,10,22,אֳנִ֣י,אֳנִי,H0590,7.0
131683,1Rois,10,22,תַרְשִׁ֗ישׁ,תַּרְשִׁישׁ,H8659,28.0
131684,1Rois,10,22,נֹֽשְׂאֵת֙,נָשָׂא,H5375,656.0
131685,1Rois,10,22,זָהָ֣ב,זָהָב,H2091,389.0
131686,1Rois,10,22,וָכֶ֔סֶף,כֶּ֫סֶף,H3701,403.0
131687,1Rois,10,22,שֶׁנְהַבִּ֥ים,שֶׁנְהַבִּים,H8143,2.0
131688,1Rois,10,22,וְקֹפִ֖ים,קוֹף,H6971,2.0
131689,1Rois,10,22,וְתֻכִּיִּֽים׃,תֻּכִּיִּים,H8500,2.0
131690,1Rois,10,23,וַיִּגְדַּל֙,גָּדַל,H1431,117.0
131691,1Rois,10,23,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131692,1Rois,10,23,שְׁלֹמֹ֔ה,שְׁלֹמֹה,H8010,293.0
131693,1Rois,10,23,מִכֹּ֖ל,כֹּל,H3605,5415.0
131694,1Rois,10,23,מַלְכֵ֣י,מֶ֫לֶךְ,H4428,2526.0
131695,1Rois,10,23,הָאָ֑רֶץ,אֶ֫רֶץ,H0776,2504.0
131696,1Rois,10,23,לְעֹ֖שֶׁר,עֹ֫שֶׁר,H6239,37.0
131697,1Rois,10,23,וּלְחָכְמָֽה׃,חׇכְמָה,H2451,153.0
131698,1Rois,10,24,וְכָ֨ל־,כֹּל,H3605,5415.0
131699,1Rois,10,24,הָאָ֔רֶץ,אֶ֫רֶץ,H0776,2504.0
131700,1Rois,10,24,מְבַקְשִׁ֖ים,בָּקַשׁ,H1245,225.0
131701,1Rois,10,24,אֶת־,אֵת,H0853,10946.0
131702,1Rois,10,24,פְּנֵ֣י,פָּנֶה,H6440,2127.0
131703,1Rois,10,24,שְׁלֹמֹ֑ה,שְׁלֹמֹה,H8010,293.0
131704,1Rois,10,24,לִשְׁמֹ֙עַ֙,שָׁמַע,H8085,1160.0
131705,1Rois,10,24,אֶת־,אֵת,H0853,10946.0
131706,1Rois,10,24,חָכְמָת֔וֹ,חׇכְמָה,H2451,153.0
131707,1Rois,10,24,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
131708,1Rois,10,24,נָתַ֥ן,נָתַן,H5414,2011.0
131709,1Rois,10,24,אֱלֹהִ֖ים,אֱלֹהִים,H0430,2603.0
131710,1Rois,10,24,בְּלִבּֽוֹ׃,לֵב,H3820,595.0
131711,1Rois,10,25,וְהֵ֣מָּה,הֵ֫מָּה,H1992,552.0
131712,1Rois,10,25,מְבִאִ֣ים,בּוֹא,H0935,2572.0
131713,1Rois,10,25,אִ֣ישׁ,אִישׁ,H0376,1663.0
131714,1Rois,10,25,מִנְחָת֡וֹ,מִנְחָה,H4503,211.0
131715,1Rois,10,25,כְּלֵ֣י,כְּלִי,H3627,325.0
131716,1Rois,10,25,כֶסֶף֩,כֶּ֫סֶף,H3701,403.0
131717,1Rois,10,25,וּכְלֵ֨י,כְּלִי,H3627,325.0
131718,1Rois,10,25,זָהָ֤ב,זָהָב,H2091,389.0
131719,1Rois,10,25,וּשְׂלָמוֹת֙,שַׂלְמָה,H8008,16.0
131720,1Rois,10,25,וְנֵ֣שֶׁק,נֶ֫שֶׁק,H5402,10.0
131721,1Rois,10,25,וּבְשָׂמִ֔ים,בֶּ֫שֶׂם,H1314,29.0
131722,1Rois,10,25,סוּסִ֖ים,סוּס,H5483,140.0
131723,1Rois,10,25,וּפְרָדִ֑ים,פֶּ֫רֶד,H6505,15.0
131724,1Rois,10,25,דְּבַר־,דָּבָר,H1697,1442.0
131725,1Rois,10,25,שָׁנָ֖ה,שָׁנָה,H8141,877.0
131726,1Rois,10,25,בְּשָׁנָֽה׃ ס,שָׁנָה,H8141,877.0
131727,1Rois,10,26,וַיֶּאֱסֹ֣ף,אָסַף,H0622,200.0
131728,1Rois,10,26,שְׁלֹמֹה֮,שְׁלֹמֹה,H8010,293.0
131729,1Rois,10,26,רֶ֣כֶב,רֶ֫כֶב,H7393,119.0
131730,1Rois,10,26,וּפָרָשִׁים֒,פָּרָשׁ,H6571,57.0
131731,1Rois,10,26,וַיְהִי־,הָיָה,H1961,3562.0
131732,1Rois,10,26,ל֗וֹ,,H9033,1549.0
131733,1Rois,10,26,אֶ֤לֶף,אֶ֫לֶף,H0505,506.0
131734,1Rois,10,26,וְאַרְבַּע־,אַרְבַּע,H0702,318.0
131735,1Rois,10,26,מֵאוֹת֙,מֵאָה,H3967,581.0
131736,1Rois,10,26,רֶ֔כֶב,רֶ֫כֶב,H7393,119.0
131737,1Rois,10,26,וּשְׁנֵים־,שְׁנַ֫יִם,H8147,769.0
131738,1Rois,10,26,עָשָׂ֥ר,עָשָׂר,H6240,339.0
131739,1Rois,10,26,אֶ֖לֶף,אֶ֫לֶף,H0505,506.0
131740,1Rois,10,26,פָּֽרָשִׁ֑ים,פָּרָשׁ,H6571,57.0
131741,1Rois,10,26,וַיַּנְחֵם֙,נָחָה,H5148,39.0
131742,1Rois,10,26,בְּעָרֵ֣י,עִיר,H5892,1089.0
131743,1Rois,10,26,הָרֶ֔כֶב,רֶ֫כֶב,H7393,119.0
131744,1Rois,10,26,וְעִם־,עִם,H5973,1052.0
131745,1Rois,10,26,הַמֶּ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131746,1Rois,10,26,בִּירוּשָׁלִָֽם׃,,H3389,643.0
131747,1Rois,10,27,וַיִּתֵּ֨ן,נָתַן,H5414,2011.0
131748,1Rois,10,27,הַמֶּ֧לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131749,1Rois,10,27,אֶת־,אֵת,H0853,10946.0
131750,1Rois,10,27,הַכֶּ֛סֶף,כֶּ֫סֶף,H3701,403.0
131751,1Rois,10,27,בִּירוּשָׁלִַ֖ם,,H3389,643.0
131752,1Rois,10,27,כָּאֲבָנִ֑ים,אֶ֫בֶן,H0068,273.0
131753,1Rois,10,27,וְאֵ֣ת,אֵת,H0853,10946.0
131754,1Rois,10,27,הָאֲרָזִ֗ים,אֶ֫רֶז,H0730,73.0
131755,1Rois,10,27,נָתַ֛ן,נָתַן,H5414,2011.0
131756,1Rois,10,27,כַּשִּׁקְמִ֥ים,שִׁקְמָה,H8256,7.0
131757,1Rois,10,27,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
131758,1Rois,10,27,בַּשְּׁפֵלָ֖ה,שְׁפֵלָה,H8219,20.0
131759,1Rois,10,27,לָרֹֽב׃,רֹב,H7230,149.0
131760,1Rois,10,28,וּמוֹצָ֧א,מוֹצָא,H4161,27.0
131761,1Rois,10,28,הַסּוּסִ֛ים,סוּס,H5483,140.0
131762,1Rois,10,28,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499.0
131763,1Rois,10,28,לִשְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
131764,1Rois,10,28,מִמִּצְרָ֑יִם,מִצְרַ֫יִם,H4714,641.0
131765,1Rois,10,28,וּמִקְוֵ֕ה,קֹוֶה,H4723,12.0
131766,1Rois,10,28,סֹחֲרֵ֣י,סָחַר,H5503,21.0
131767,1Rois,10,28,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131768,1Rois,10,28,יִקְח֥וּ,לָקַח,H3947,966.0
131769,1Rois,10,28,מִקְוֵ֖ה,קֹוֶה,H4723,12.0
131770,1Rois,10,28,בִּמְחִֽיר׃,מְחִיר,H4242,15.0
131771,1Rois,10,29,וַֽ֠תַּעֲלֶה,עָלָה,H5927,890.0
131772,1Rois,10,29,וַתֵּצֵ֨א,יָצָא,H3318,1067.0
131773,1Rois,10,29,מֶרְכָּבָ֤ה,מֶרְכָּבָה,H4818,44.0
131774,1Rois,10,29,מִמִּצְרַ֙יִם֙,מִצְרַ֫יִם,H4714,641.0
131775,1Rois,10,29,בְּשֵׁ֣שׁ,שֵׁשׁ,H8337,216.0
131776,1Rois,10,29,מֵא֣וֹת,מֵאָה,H3967,581.0
131777,1Rois,10,29,כֶּ֔סֶף,כֶּ֫סֶף,H3701,403.0
131778,1Rois,10,29,וְס֖וּס,סוּס,H5483,140.0
131779,1Rois,10,29,בַּחֲמִשִּׁ֣ים,חֲמִשִּׁים,H2572,163.0
131780,1Rois,10,29,וּמֵאָ֑ה,מֵאָה,H3967,581.0
131781,1Rois,10,29,וְ֠כֵן,כֵּן,H3651,765.0
131782,1Rois,10,29,לְכָל־,כֹּל,H3605,5415.0
131783,1Rois,10,29,מַלְכֵ֧י,מֶ֫לֶךְ,H4428,2526.0
131784,1Rois,10,29,הַחִתִּ֛ים,חִתִּי,H2850,48.0
131785,1Rois,10,29,וּלְמַלְכֵ֥י,מֶ֫לֶךְ,H4428,2526.0
131786,1Rois,10,29,אֲרָ֖ם,אֲרָם,H0758,143.0
131787,1Rois,10,29,בְּיָדָ֥ם,יָד,H3027,1619.0
131788,1Rois,10,29,יֹצִֽאוּ׃ פ,יָצָא,H3318,1067.0
131789,1Rois,11,1,וְהַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
131790,1Rois,11,1,שְׁלֹמֹ֗ה,שְׁלֹמֹה,H8010,293.0
131791,1Rois,11,1,אָהַ֞ב,אָהֵב,H0157,211.0
131792,1Rois,11,1,נָשִׁ֧ים,אִשָּׁה,H0802,781.0
131793,1Rois,11,1,נָכְרִיּ֛וֹת,נׇכְרִי,H5237,45.0
131794,1Rois,11,1,רַבּ֖וֹת,רַב,H7227,454.0
131795,1Rois,11,1,וְאֶת־,אֵת,H0853,10946.0
131796,1Rois,11,1,בַּת־,בַּת,H1323,588.0
131797,1Rois,11,1,פַּרְעֹ֑ה,פַּרְעֹה,H6547,274.0
131798,1Rois,11,1,מוֹאֲבִיּ֤וֹת,מוֹאָבִי,H4125,16.0
131799,1Rois,11,1,עַמֳּנִיּוֹת֙,עַמּוֹנִי,H5984,21.0
131800,1Rois,11,1,אֲדֹ֣מִיֹּ֔ת,אֲדֹמִי,H0130,12.0
131801,1Rois,11,1,צֵדְנִיֹּ֖ת,צִידֹנִי,H6722,16.0
131802,1Rois,11,1,חִתִּיֹּֽת׃,חִתִּי,H2850,48.0
131803,1Rois,11,2,מִן־,מִן־,H4480,1188.0
131804,1Rois,11,2,הַגּוֹיִ֗ם,גּוֹי,H1471,561.0
131805,1Rois,11,2,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499.0
131806,1Rois,11,2,אָֽמַר־,אָמַר,H0559,5309.0
131807,1Rois,11,2,יְהוָה֩,יהוה,H3068,6528.0
131808,1Rois,11,2,אֶל־,אֶל,H0413,5515.0
131809,1Rois,11,2,בְּנֵ֨י,בֵּן,H1121,4959.0
131810,1Rois,11,2,יִשְׂרָאֵ֜ל,יִשְׂרָאֵל,H3478,2508.0
131811,1Rois,11,2,לֹֽא־,לֹא,H3808,5170.0
131812,1Rois,11,2,תָבֹ֣אוּ,בּוֹא,H0935,2572.0
131813,1Rois,11,2,בָהֶ֗ם,,H9038,1125.0
131814,1Rois,11,2,וְהֵם֙,הֵ֫מָּה,H1992,552.0
131815,1Rois,11,2,לֹא־,לֹא,H3808,5170.0
131816,1Rois,11,2,יָבֹ֣אוּ,בּוֹא,H0935,2572.0
131817,1Rois,11,2,בָכֶ֔ם,,H9036,591.0
131818,1Rois,11,2,אָכֵן֙,אָכֵן,H0403,18.0
131819,1Rois,11,2,יַטּ֣וּ,נָטָה,H5186,214.0
131820,1Rois,11,2,אֶת־,אֵת,H0853,10946.0
131821,1Rois,11,2,לְבַבְכֶ֔ם,לֵבָב,H3824,252.0
131822,1Rois,11,2,אַחֲרֵ֖י,אַחַר,H0310,716.0
131823,1Rois,11,2,אֱלֹהֵיהֶ֑ם,אֱלֹהִים,H0430,2603.0
131824,1Rois,11,2,בָּהֶ֛ם,,H9038,1125.0
131825,1Rois,11,2,דָּבַ֥ק,דָּבַק,H1692,54.0
131826,1Rois,11,2,שְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
131827,1Rois,11,2,לְאַהֲבָֽה׃,אַהֲבָה,H0160,38.0
131828,1Rois,11,3,וַיְהִי־,הָיָה,H1961,3562.0
131829,1Rois,11,3,ל֣וֹ,,H9033,1549.0
131830,1Rois,11,3,נָשִׁ֗ים,אִשָּׁה,H0802,781.0
131831,1Rois,11,3,שָׂרוֹת֙,שָׂרָה,H8282,5.0
131832,1Rois,11,3,שְׁבַ֣ע,שֶׁ֫בַע,H7651,395.0
131833,1Rois,11,3,מֵא֔וֹת,מֵאָה,H3967,581.0
131834,1Rois,11,3,וּפִֽלַגְשִׁ֖ים,פִּלֶ֫גֶשׁ,H6370,37.0
131835,1Rois,11,3,שְׁלֹ֣שׁ,שָׁלֹשׁ,H7969,432.0
131836,1Rois,11,3,מֵא֑וֹת,מֵאָה,H3967,581.0
131837,1Rois,11,3,וַיַּטּ֥וּ,נָטָה,H5186,214.0
131838,1Rois,11,3,נָשָׁ֖יו,אִשָּׁה,H0802,781.0
131839,1Rois,11,3,אֶת־,אֵת,H0853,10946.0
131840,1Rois,11,3,לִבּֽוֹ׃,לֵב,H3820,595.0
131841,1Rois,11,4,וַיְהִ֗י,הָיָה,H1961,3562.0
131842,1Rois,11,4,לְעֵת֙,עֵת,H6256,296.0
131843,1Rois,11,4,זִקְנַ֣ת,זִקְנָה,H2209,6.0
131844,1Rois,11,4,שְׁלֹמֹ֔ה,שְׁלֹמֹה,H8010,293.0
131845,1Rois,11,4,נָשָׁיו֙,אִשָּׁה,H0802,781.0
131846,1Rois,11,4,הִטּ֣וּ,נָטָה,H5186,214.0
131847,1Rois,11,4,אֶת־,אֵת,H0853,10946.0
131848,1Rois,11,4,לְבָב֔וֹ,לֵבָב,H3824,252.0
131849,1Rois,11,4,אַחֲרֵ֖י,אַחַר,H0310,716.0
131850,1Rois,11,4,אֱלֹהִ֣ים,אֱלֹהִים,H0430,2603.0
131851,1Rois,11,4,אֲחֵרִ֑ים,אַחֵר,H0312,166.0
131852,1Rois,11,4,וְלֹא־,לֹא,H3808,5170.0
131853,1Rois,11,4,הָיָ֨ה,הָיָה,H1961,3562.0
131854,1Rois,11,4,לְבָב֤וֹ,לֵבָב,H3824,252.0
131855,1Rois,11,4,שָׁלֵם֙,שָׁלֵם,H8003,28.0
131856,1Rois,11,4,עִם־,עִם,H5973,1052.0
131857,1Rois,11,4,יְהוָ֣ה,יהוה,H3068,6528.0
131858,1Rois,11,4,אֱלֹהָ֔יו,אֱלֹהִים,H0430,2603.0
131859,1Rois,11,4,כִּלְבַ֖ב,לֵבָב,H3824,252.0
131860,1Rois,11,4,דָּוִ֥יד,דָּוִד,H1732,1075.0
131861,1Rois,11,4,אָבִֽיו׃,אָב,H0001,1213.0
131862,1Rois,11,5,וַיֵּ֣לֶךְ,הָלַךְ,H1980,1549.0
131863,1Rois,11,5,שְׁלֹמֹ֔ה,שְׁלֹמֹה,H8010,293.0
131864,1Rois,11,5,אַחֲרֵ֣י,אַחַר,H0310,716.0
131865,1Rois,11,5,עַשְׁתֹּ֔רֶת,עַשְׁתֹּ֫רֶת,H6253,3.0
131866,1Rois,11,5,אֱלֹהֵ֖י,אֱלֹהִים,H0430,2603.0
131867,1Rois,11,5,צִדֹנִ֑ים,צִידֹנִי,H6722,16.0
